tempo,rms,spectral_centroid,spectral_bandwidth,zcr,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,chroma,contrast,tonnetz,onset,genre
[135.99917763],0.05827404,388.60594709319287,354.59132554436593,0.029710704697174923,-414.0731,169.47545,71.038445,21.041626,12.291625,0.23108417,27.74177226699389,0.09000599331687587,0.50438994,classical
[83.35433468],0.026670905,623.4648733544996,932.3358490415652,0.039960453753869966,-456.34207,184.59776,42.73986,5.642548,12.040275,0.2788345,26.852676573954685,-0.11072340509844694,0.52999586,classical
[161.49902344],0.027861822,992.4067831654052,1072.9911918658781,0.06655137383900929,-438.65887,181.49776,8.945974,-15.959143,4.291125,0.22507268,24.390036927046175,0.07185559751134872,0.867523,classical
[117.45383523],0.045938514,717.2133327515952,741.4134779281203,0.045969865639512386,-353.77264,222.0985,-13.179969,-2.3957322,15.569262,0.2524445,26.925901154021638,-0.05813126521306841,0.7053037,classical
[123.046875],0.10935839,960.0748126803661,925.0281805055337,0.0636069471991099,-246.24144,188.19814,-27.209837,3.4003036,6.5436473,0.24937972,27.814091344465186,0.04339809669563842,1.0693198,classical
[112.34714674],0.14562747,432.0114684734745,699.3973154685746,0.025847538336880804,-363.91684,186.08463,76.948326,27.495928,18.311586,0.26627484,26.451688189053026,-0.010645998505002198,0.5564633,classical
[135.99917763],0.05741409,726.980387331755,784.8512470904117,0.04691430437306501,-322.5964,224.17307,-23.812124,4.9468307,16.829483,0.2668409,26.933203505027382,0.03465130539743122,0.7732244,classical
[75.99954044],0.047802206,577.9613831518133,557.438437234288,0.04144117042376161,-385.33798,188.2886,12.339301,5.052795,20.599422,0.23276904,30.19972381998324,0.1765762332553739,0.63489485,classical
[172.265625],0.09861233,453.3686147782432,416.3092600844565,0.02990949412248452,-345.10196,195.30539,34.399338,-9.421258,15.763672,0.22294061,29.76256910490869,0.06359571996273199,0.5531481,classical
[234.90767045],0.09339492,494.1616538993348,574.2260547422434,0.03219632836687306,-321.65518,230.92854,25.914434,-10.946318,23.000402,0.3017239,27.427103039535133,0.17416610134911253,0.5120038,classical
[75.99954044],0.13292375,473.6750890779718,389.99184593699135,0.03523712630611455,-314.93988,234.72461,39.199734,-9.774216,15.4121895,0.264664,28.216829297905054,0.10697565001278224,0.6016584,classical
[92.28515625],0.18599233,584.7918121246458,815.3251056701703,0.04275257594814241,-271.85605,214.9019,48.246075,-0.09824515,-3.6039808,0.20426501,26.47872621021862,0.006617807976890272,1.1838822,classical
[143.5546875],0.06686319,672.6365618052996,687.6628347995227,0.04452467407604489,-314.09473,196.83888,-0.6135511,2.7488608,17.129208,0.22190751,28.855892790617414,0.08545728390587842,0.7522946,classical
[143.5546875],0.09424328,528.6575080996378,511.6921812313759,0.0361498191998839,-333.45776,220.16975,16.73454,-5.5997787,18.546059,0.2505928,28.540728163364648,0.11460262027713444,0.6228974,classical
[135.99917763],0.038223688,979.7097712077287,1348.6118602591348,0.024818821957236843,-420.12823,156.42892,7.0844016,7.47493,14.053593,0.3617092,27.01218452333761,0.06628142540560931,0.452833,classical
[107.66601562],0.13134365,684.001921426876,653.0672196647921,0.0495378712751548,-279.79553,197.9206,2.955091,-10.315316,4.8136516,0.22307058,29.67773618561832,0.08234167959546124,0.77544177,classical
[258.3984375],0.08109718,711.0750602059037,640.6494006269478,0.05745581281443499,-314.85464,192.16888,22.400381,3.583905,12.199102,0.25417742,27.712522927903326,0.07890648774903626,0.69820845,classical
[123.046875],0.07932391,595.0139669066301,533.9827549679371,0.04602731049245356,-349.61258,208.03734,10.270072,-6.3883295,-0.6328104,0.21739888,27.185211103739118,0.0983157236986219,0.87400115,classical
[198.76802885],0.013238937,817.3521267172597,1192.7127398521202,0.04627258489744582,-503.12146,145.50426,27.575706,-9.385099,-2.6631167,0.20707743,26.106828361206876,-0.04473567279877513,0.5344105,classical
[135.99917763],0.075177334,795.2070550125932,810.4672392209284,0.058834111358359135,-331.677,194.51955,7.642366,-7.0254426,12.703713,0.25853825,27.084006935555596,0.06410206308220208,0.7331341,classical
[135.99917763],0.058942545,732.7278038541527,810.861625817635,0.05052463779508514,-326.61624,187.56244,7.0646663,-11.553607,-0.88912517,0.253166,26.85984738351858,0.05689900536067905,0.72818,classical
[103.359375],0.013690467,518.2297998219425,559.3524361871334,0.03772426168246904,-484.1754,168.16573,45.415714,9.334202,12.118772,0.24735793,25.956666725319906,0.03327214917962636,0.5301078,classical
[80.74951172],0.11927797,781.7982375829615,765.9320138751374,0.05062970140770124,-288.20673,184.19429,-0.32738662,-8.650451,2.5972095,0.21128586,27.41257062911418,0.008596000693037962,1.0276765,classical
[112.34714674],0.053524207,436.6797902313115,399.8796839324695,0.037443840097716716,-413.2395,186.05759,51.228508,-2.0057094,0.9286622,0.21163173,26.77749604457377,-0.0046109880646267535,0.5365066,classical
[52.734375],0.044720355,581.2966064901801,506.4472761805976,0.042396191103908666,-434.8029,209.73152,59.0789,-2.1925764,6.939453,0.31142658,27.23316795761989,0.12314108891481786,0.5014866,classical
[129.19921875],0.073859885,828.4568402705734,843.7932736585622,0.05016031649090557,-296.95255,185.24266,-24.676964,13.156715,6.394368,0.2209773,28.97782281223572,-0.015035396212012839,0.96111757,classical
[92.28515625],0.09062334,873.3149370030484,846.134139365167,0.05772111733262384,-269.37787,194.86102,-18.046135,-5.407408,15.628235,0.25233105,28.260580717885773,0.049622787314715755,0.768544,classical
[161.49902344],0.13466768,759.3130498516194,680.7940571931151,0.05889949267124613,-255.48074,205.21483,-24.076765,-2.3352237,15.122291,0.19862634,26.209592464233573,0.008757272011608726,0.73470926,classical
[143.5546875],0.038232982,782.8806478455556,825.2923680145738,0.04665882594814241,-407.3721,182.48703,32.65916,5.102061,11.564418,0.24294153,25.535639438158228,-0.009468342395860023,0.7116076,classical
[112.34714674],0.11100708,527.0745481316371,596.8851199102602,0.04191433460719814,-341.7486,207.40733,37.411285,4.3241997,10.415876,0.2192643,27.69410585211466,0.10240074079677931,0.8095361,classical
[107.66601562],0.056434177,1792.6747157813547,1811.9838740731882,0.0947462146865325,-252.95607,132.78989,-16.556997,20.288513,5.434028,0.28409815,27.730229078508927,0.024866741047646298,0.9477379,rock
[151.99908088],0.198105,2252.620358232331,2247.858620531342,0.11039577991969814,-65.26124,98.77381,-22.574104,30.882591,2.4633415,0.40374848,22.353933696647722,0.008338536657404892,1.4481049,rock
[161.49902344],0.19146772,3057.3031031771948,2851.600312412019,0.13210728884481424,-83.298775,54.711952,10.555491,33.885025,4.5004954,0.36182892,23.4931079689282,0.044002966871975656,1.5526907,rock
[143.5546875],0.17385957,2285.933225149329,2319.9517897382693,0.08502858637287151,-84.555305,86.58487,-19.024904,45.475784,4.8186283,0.47001272,23.147979623876317,-0.001685466075542221,1.0892932,rock
[92.28515625],0.1441769,2366.6581371023954,2299.571043258596,0.1091335048616486,-82.58965,105.80898,-20.257046,21.477274,6.0866117,0.37387693,22.680830166040472,0.02708750123014708,1.1005012,rock
[89.10290948],0.2258612,2093.8610643318943,2372.1618701009324,0.08052067712364551,-53.86234,99.86389,-5.202074,28.836918,6.7927,0.45459273,22.377269097515004,-0.005219280529958739,1.2608762,rock
[103.359375],0.21808572,2904.4395748054662,2713.274345360946,0.13319949690402477,-34.656456,72.076324,-3.8294709,2.9484532,-4.0685244,0.35817793,22.558056012569836,-0.044346237360368766,1.4433774,rock
[95.703125],0.15199949,2565.413025895442,2728.807299452887,0.08590726586687307,-122.139465,65.48153,-7.024665,26.727621,22.39467,0.5469326,23.04794744283575,0.004227818015446245,1.3262928,rock
[80.74951172],0.18765146,2663.7377290864565,2554.0539059187086,0.12548450198335914,-141.02444,69.192566,3.1032166,32.091557,5.307387,0.42487475,22.075592595801297,0.004259507557145938,1.5560248,rock
[103.359375],0.26641747,2652.873765520514,2838.497317075368,0.10454509723297213,-8.707191,82.655914,16.526402,21.45761,-1.638085,0.3689757,22.150825977384788,-0.0005117276016913559,1.1708419,rock
[123.046875],0.124952644,2356.3032641870327,2248.3013049555775,0.1259365022736068,-171.83421,91.48941,-12.872473,17.89832,12.788541,0.38321462,24.439375837865036,0.03402151583869194,1.3337281,rock
[92.28515625],0.11451603,1374.687708711022,1792.071700353866,0.05388629547213622,-169.81717,135.59003,-13.979322,36.93959,11.159269,0.4134263,22.195807315017113,0.01781237024347467,1.0993655,rock
[107.66601562],0.06445203,1784.5021884427608,1953.6201587882645,0.08532563673084366,-244.57846,104.07132,-20.115551,28.570131,6.5144377,0.31928006,25.367085502146914,0.03789623436829888,1.1952195,rock
[143.5546875],0.18790852,2567.265832342957,2399.1744236026398,0.13944851429469815,-63.965454,73.7313,-11.742236,34.890934,1.7460848,0.3577985,23.79610279469441,0.05186006942703861,1.2019405,rock
[78.30255682],0.17758828,2734.9949051180038,2293.316528868939,0.15337133259965172,-31.976599,74.589294,-30.70249,48.203655,-8.284013,0.4010253,22.108033693855855,0.056861278989300074,0.9106918,rock
[129.19921875],0.17511037,2420.8170865503407,2333.4524206317374,0.11833035023219814,-69.69317,82.68126,-26.891447,34.163517,12.117387,0.44354022,23.974690401441578,0.006847689805885232,0.99065834,rock
[103.359375],0.25236204,2657.546387355272,2534.7485632308744,0.1394356647881192,9.344928,72.65262,-9.2924595,47.135426,9.267197,0.4836652,20.157527159808513,0.008414256022102853,1.242655,rock
[95.703125],0.2548062,2413.6453009817983,2354.757885627702,0.09628664376934984,-20.731922,83.63262,-18.973534,41.714985,-2.2068255,0.50212747,21.22412174880228,0.034843547847076974,1.2779438,rock
[151.99908088],0.15916477,2059.850157670573,1908.3545519141503,0.11216938975425697,-170.06625,85.99262,-48.928,2.916185,12.422624,0.4684622,21.465855619412885,-0.005837233118307339,1.068955,rock
[117.45383523],0.18504076,2567.6810935278518,2322.2687987183854,0.14151501729392416,-76.94389,69.47235,-4.3675284,41.26721,1.5779554,0.4738486,20.826659412047466,0.008588508099374458,1.1216786,rock
[172.265625],0.29391474,2944.1446539141652,2590.4827086540718,0.15377155693691952,30.142403,64.46168,-15.414292,30.601877,1.4937173,0.5153702,21.157909096578216,0.008498249798424862,1.0905774,rock
[129.19921875],0.1323712,2714.4391671469257,2361.4660827732932,0.11672227227650929,-114.240974,69.79114,-9.623616,41.786873,-14.356905,0.45589432,23.033398931483248,0.00517814843707584,1.0906665,rock
[151.99908088],0.17071953,3058.8477811926755,2842.469207823267,0.13537711034249225,-39.996834,59.400703,11.828619,44.10643,6.7170796,0.4889725,20.467336235931594,0.009540848063836616,1.19073,rock
[103.359375],0.22146954,2312.3448994420337,2637.044480153762,0.0769156346749226,-55.52474,91.92808,16.281843,37.393818,5.646997,0.44527063,21.754677923493254,0.003217606537980494,1.4939873,rock
[161.49902344],0.27107596,3003.553504057384,2907.783262408105,0.13283215218653252,-6.5352244,58.368553,7.9696784,34.344975,15.5586605,0.43065876,20.240678323062202,-0.006694653624788723,1.362941,rock
[107.66601562],0.22220978,2207.5802825411424,2293.1780816024702,0.1076546778250774,-21.041897,102.39054,-19.389572,24.547068,0.35916382,0.45778012,21.290868905040405,-0.00551811724652652,1.197731,rock
[129.19921875],0.23960078,1640.9609862853342,1942.3618477313353,0.06485523897058823,-126.92057,111.0915,-4.584909,52.01543,17.251694,0.40859586,23.613481554580126,0.038870375974098426,1.8494753,rock
[123.046875],0.19464156,1991.7330574933046,2390.534110188839,0.07629167775251548,-95.51717,106.633415,12.661886,32.607487,12.050788,0.39349288,23.014389045276715,0.05844195037064011,1.4729034,rock
[123.046875],0.20506646,2439.985058698923,2116.647650717421,0.1295479694756192,-86.97845,82.89077,-28.569405,50.148026,12.302673,0.40076697,24.815946061423194,0.06228587761793705,1.4373938,rock
[107.66601562],0.18572006,3003.9747942203385,2598.8899382430454,0.144230420375387,-42.864964,55.233982,-17.74405,30.059395,4.151938,0.44667625,23.229096332333754,0.029514047636546477,1.45114,rock
[103.359375],0.16230065,2692.847614097781,2492.004250583787,0.13588126451238391,-33.854282,75.187805,-12.482778,42.266315,-1.3477567,0.49647793,21.90703164848351,-0.009977832976517132,1.1645463,rock
[107.66601562],0.046466008,2381.2667793826313,2406.4608537091503,0.13571119751354488,-213.77026,82.346596,4.1054196,21.726282,-13.818045,0.31299278,26.941180055864383,0.031917956296547,0.99520165,rock
[129.19921875],0.09670123,2124.2633005883313,2210.08302460262,0.09725111261609908,-131.25467,99.60758,-23.638777,38.056343,10.179905,0.39522007,22.110278155457113,0.02858766678087006,1.2550337,rock
[99.38401442],0.22809152,2691.821939679755,2475.410852423396,0.12849506578947367,-39.660843,74.013016,-19.328644,31.169481,6.8961396,0.44039875,22.449551628269184,-0.00958600214633575,1.3453277,rock
[99.38401442],0.18542999,1266.4879013726852,1518.7892302302614,0.03957874782314241,-183.77574,130.51237,-15.286448,30.913628,-1.3724113,0.26040217,27.662003288512196,0.19145387421338148,1.2020653,rock
[123.046875],0.24284343,2670.059253186942,2597.3953200817336,0.10532060274767802,-53.64088,75.698235,-0.39735398,24.854677,1.0734574,0.3143685,22.952741307120228,0.017229158139462093,1.3478204,rock
[135.99917763],0.1725164,2833.859122077831,2649.383672578553,0.11723738631965944,-89.63149,58.35951,-5.5324936,21.115458,-0.32968092,0.4439523,21.85373566043396,-0.04055323887893405,1.06568,rock
[69.83741554],0.32915798,2433.262110344811,2447.197174132184,0.11085193740325078,-18.356602,77.400116,-1.585008,51.11321,23.616087,0.40294307,23.874644079269384,0.02515932202139089,1.2969445,rock
[135.99917763],0.23737042,2721.940720203011,2757.0402100451765,0.1126425539376935,-21.705881,77.12585,10.237888,24.36945,2.9953659,0.40374523,22.539931820339273,0.008730056119814781,1.2359097,rock
[135.99917763],0.2185244,2257.222963386062,2558.2183282387,0.08575949654121517,-46.982124,93.59383,1.9558991,26.533224,14.212794,0.45382407,22.211216196839576,-0.03935408800467834,1.110906,rock
[151.99908088],0.18655224,1200.3427572648116,1476.5737868987242,0.059498128507159444,-175.69164,150.3247,-6.3071227,22.938652,-1.0472875,0.25120232,26.72305112143998,-0.04285752810418783,1.3083948,rock
[103.359375],0.23081763,2933.8211345376812,2597.59690960508,0.15252628857875386,14.771688,61.12324,-18.756042,31.883423,10.86872,0.47492072,21.93017716587141,0.01557226694150049,1.1269566,rock
[123.046875],0.108227365,3319.494206078651,2818.5697580095793,0.18227667557565788,-133.98622,54.046143,13.590905,43.515675,-0.8759788,0.50814325,21.025510085424624,0.028396460142996353,0.99896413,rock
[123.046875],0.21093287,2727.5350917292258,2853.640674469794,0.09253987882159442,-63.52534,75.7678,1.7045953,29.145021,25.463253,0.4171143,23.203842646480496,-0.054150505918387715,1.1781671,rock
[95.703125],0.21306922,2205.566443680486,2302.2936330691577,0.10075411486551858,-73.03651,99.435326,-3.2354476,21.217062,3.9458787,0.46049848,22.132821630607467,-0.024814563717740594,1.2953739,rock
[151.99908088],0.2536911,3510.2785215077115,3057.4270493577524,0.17402880405863003,4.1593485,49.719917,7.228195,18.029558,3.8859177,0.39422438,21.321210911047356,-0.008031096348617822,1.3287851,rock
[117.45383523],0.1789516,2547.338588892918,2448.9553771644505,0.11790745029508513,-51.494305,76.1534,-7.0781054,53.95079,6.59228,0.48460805,20.816366143442423,0.020936188920951032,1.1314838,rock
[117.45383523],0.12907858,1823.858755407661,1639.8483703542247,0.1078277682372291,-118.96489,126.14984,-41.833282,48.665977,-8.172592,0.3745063,26.828064260078392,-0.005441924319990806,0.76899326,rock
[123.046875],0.18133377,2111.855463291935,2221.144991340963,0.0895882715750774,-98.4177,101.66774,-19.625582,8.629651,8.983654,0.35859075,24.34479658859287,-0.009309891109729393,1.7042707,rock
[92.28515625],0.3315741,2085.99972185855,2455.9159543604032,0.07860421101006192,-11.852629,95.80193,-1.4215766,30.754704,14.152824,0.50082684,21.745735700212894,0.012645561683498499,1.2019653,rock
[172.265625],0.20040624,2883.9649720119637,2646.7945624065496,0.15273830543730652,-30.47986,74.48247,0.28058088,26.621723,-10.221788,0.45454672,20.928525415753125,-0.029297450951326024,1.0648265,rock
[135.99917763],0.15627071,1132.4796214491378,1597.616072543712,0.04315431199206656,-209.98798,148.91017,29.860445,23.93602,13.742869,0.30087236,23.68430180528969,0.06979373507931598,1.6930869,pop
[112.34714674],0.175733,2761.7624075733943,2497.4999464564044,0.13866167098006965,-121.63175,71.917015,-9.199625,2.967367,-3.0799856,0.38253433,22.040408112871138,-0.037890356818204095,1.8052899,pop
[129.19921875],0.19956414,1956.692486003924,2173.423967873383,0.0726998627370356,-99.87188,115.82502,-3.6974108,32.152466,9.132978,0.35366452,24.461520757921164,0.05111672489586924,1.2283093,pop
[123.046875],0.18831113,2481.673443254409,2624.9265435317875,0.09545671681501548,-119.32059,76.7631,3.4727926,19.61354,-6.319746,0.35492718,23.765463076195342,0.014251626775457056,1.4876324,pop
[117.45383523],0.21496658,2571.6456605237386,2694.2107696466546,0.10055570336687307,-110.65189,70.73111,15.619603,33.39412,15.529832,0.46253556,21.459627322318514,-0.000365798692153454,2.1030622,pop
[129.19921875],0.23287682,2488.0064407212544,2637.816921034849,0.09849449134094428,-76.62798,84.10257,13.338761,19.981808,14.015958,0.3747136,22.338460500768164,0.02659517599431454,2.1723714,pop
[123.046875],0.12372635,2120.0489510254924,2697.3403929364026,0.06850336505901702,-241.46333,104.33434,58.18348,18.526407,23.949022,0.40271437,23.042753223811566,0.09062505138340209,1.0862237,pop
[117.45383523],0.16064203,2701.2905855399677,2721.7668375128283,0.10319136392221362,-169.38074,75.321724,32.753956,23.079546,16.917318,0.49693364,21.7052498116282,-0.02213343380434433,2.6055334,pop
[123.046875],0.2152829,2106.3803059446614,2645.027794826436,0.06872520801083591,-103.32145,102.79852,28.95125,19.656069,21.380972,0.36807513,23.304669752774856,0.03124043255329473,1.5794835,pop
[161.49902344],0.14849024,2854.8088765837374,2670.0350073505915,0.14501726369001547,-74.183365,64.311195,-11.293543,12.306445,-7.3519254,0.31172436,24.878859932033656,-0.026461067399262326,1.4105783,pop
[83.35433468],0.17953475,2456.0421035273184,2838.4725351247275,0.08341899671052631,-100.36971,78.93616,26.360228,32.808865,2.6270845,0.4018797,23.180278476255626,-0.011052209873640579,1.3754134,pop
[123.046875],0.3383118,1562.4002244768556,2191.7429626859102,0.05006545689821981,-90.33599,118.55862,7.0449786,19.723536,15.076125,0.42363775,21.90759539310724,0.016693822227128573,1.5214207,pop
[135.99917763],0.05501172,1394.7252294295308,1695.0374799263288,0.05979102167182663,-291.34842,127.19696,3.9124148,13.7829685,2.3447726,0.2865061,26.140183050109677,-0.09424445517558694,1.3893759,pop
[161.49902344],0.105385676,1725.2491398023622,2109.8808804489836,0.06450565680630804,-186.48618,112.44946,-5.4729505,31.830683,11.670296,0.35005507,25.364153227759402,0.07719621305836882,1.323062,pop
[99.38401442],0.10265695,1319.2750677102513,2089.3760423528024,0.03707498367356811,-255.29678,112.48346,40.992798,41.11498,17.22051,0.34157395,24.17952438852747,0.019151762565938008,1.4052082,pop
[80.74951172],0.15992427,1432.426549228949,2116.8168448514784,0.03748730166408669,-217.07251,110.67716,25.574347,34.5857,16.245535,0.2732118,26.0376055993684,0.05777878305500699,1.384105,pop
[117.45383523],0.13335101,2091.5018238541597,2395.2721247804716,0.08064199158281733,-191.61751,82.175125,31.23625,28.970873,13.327847,0.39614353,21.32523400571147,0.02224666131454247,1.7248728,pop
[92.28515625],0.13259043,1372.2550849547536,1786.645399281515,0.04814369981133901,-221.04213,113.39269,-8.104742,40.110153,18.62536,0.32749134,26.720323674599413,0.1224711477247009,1.3420002,pop
[123.046875],0.12154142,1565.5472775238966,2064.654646688557,0.062491307686726005,-232.83398,84.52504,45.036476,70.20101,9.344155,0.27932143,28.765975305026465,0.012682654658602148,1.120086,pop
[161.49902344],0.2576201,1795.4349570256484,2371.799382684083,0.06334504402089783,-121.62364,98.9849,27.6377,36.684082,14.501326,0.38064334,23.625418326028004,0.031047365698403037,1.275778,pop
[99.38401442],0.15041395,1051.254986609265,1612.3455663244756,0.0379695360874613,-249.89171,137.67229,38.8598,31.131956,12.322555,0.25262797,26.763163793667452,-0.06661937004608962,1.2119204,pop
[172.265625],0.13369451,1251.0657949678534,1739.9233596700278,0.04447592153637771,-202.78915,136.06229,8.374944,28.708162,6.0632167,0.29106647,26.439509781454134,0.01939403968231719,1.1229231,pop
[129.19921875],0.085981965,1173.1695345514258,1725.9935226972714,0.053760445892995355,-247.72566,128.6861,18.614433,30.809586,5.197933,0.2848218,27.347639172745623,-0.031227750116588095,1.3180215,pop
[92.28515625],0.042858448,2081.803219414081,2417.852345949471,0.06429628543440402,-296.1985,82.74566,22.673466,11.852329,1.8610171,0.29775348,22.22183194533888,0.0013097876526524464,1.9173887,pop
[112.34714674],0.2245309,2202.599624309537,2673.9654517563404,0.07236993275928792,-109.80459,79.943756,18.901297,30.337595,13.423036,0.24634619,25.335222826741475,-0.006443022768577283,1.2377523,pop
[71.77734375],0.093983494,947.5151255984424,1031.5876102096688,0.049161834244388546,-266.98718,190.40279,-6.6166515,-4.636811,14.692344,0.2790098,28.84380917190379,0.011424631147124425,0.89256454,pop
[99.38401442],0.12536298,1503.2930984601642,2033.5490259887538,0.05056167460816564,-209.99918,121.67076,13.34028,26.717669,19.538752,0.26123008,25.482881728317196,0.0126778977899876,1.2656711,pop
[129.19921875],0.07772208,2125.715064504335,2506.824048337471,0.07111786172116873,-242.58047,70.85452,23.014761,37.107475,21.96087,0.35227588,25.23773850757434,0.0671594260189045,1.444376,pop
[107.66601562],0.10157984,1622.5159569076502,2203.605736733117,0.05282847873935759,-208.26591,97.34143,19.911129,37.59896,9.500833,0.29548472,27.302496955247953,-0.03007954567297652,1.3124425,pop
[49.69200721],0.08621375,1691.460236370752,2106.3400489634078,0.06578531649090558,-219.59032,114.68773,7.9774575,25.335043,3.228139,0.31991434,26.113431832517403,-0.12251045020837904,1.0892602,pop
[143.5546875],0.1111251,1617.8114566817917,2005.6164327157603,0.051533701988196595,-218.387,114.40875,11.687852,16.55002,15.225872,0.35493046,25.69600995096826,-0.04990789630140972,1.1624416,pop
[64.59960938],0.08789479,2279.307471197188,2464.9763367176515,0.10053302776702787,-170.24542,81.91814,-2.233627,34.719196,10.006204,0.3224787,25.711878729596542,0.08137449779633373,1.2198666,pop
[112.34714674],0.08541245,654.9760602259794,1108.625780385463,0.025470745452786377,-330.71622,152.05502,22.861185,55.42248,29.098219,0.28586853,30.843088478448134,0.19355832798667236,0.95917195,pop
[86.1328125],0.054660704,1263.2756494068883,2003.3510885338117,0.035240149719427245,-356.8062,108.768234,56.199413,48.348495,29.402472,0.2673818,25.696236718310235,0.05549923754477572,1.090877,pop
[129.19921875],0.11722076,2203.276325319,2471.301540591078,0.09159959728134674,-127.67262,107.704185,2.9235563,21.662611,10.086872,0.3419879,24.403879337517218,-0.11471169237366227,1.3658345,pop
[99.38401442],0.085769385,1255.113592531522,1510.327564178142,0.055953176398026314,-246.1146,157.16835,11.544673,12.85077,15.086263,0.30204383,24.254572363437433,-0.08042527326039477,1.0908178,pop
[135.99917763],0.16151568,1500.535268296979,2117.162137503891,0.04456019918246904,-186.64206,109.87283,5.6748266,25.884222,13.721465,0.27919555,26.863942494700066,0.0889356651051006,1.1570425,pop
[112.34714674],0.062980406,1428.6601500972654,1929.3872673581527,0.04737575282991486,-263.7986,113.594864,4.307776,41.596985,11.158263,0.3354463,27.760214704956773,0.014744587357799831,1.153,pop
[198.76802885],0.08798528,1680.9913045044595,2151.4697625308154,0.05310134179082817,-246.09093,97.215965,-4.873582,25.991564,8.556894,0.26224372,26.24359988522256,0.014487549783870048,1.5591108,pop
[184.5703125],0.12770973,1408.7314804596422,1799.8572255174813,0.05541576468169505,-181.15536,116.126945,-16.695353,43.32152,4.8056126,0.2777925,29.08010940968336,-0.11943458248993556,1.1812919,pop
[135.99917763],0.17656751,1127.8826468242894,1652.5532760714561,0.04191698009384675,-164.36647,139.73114,3.1049252,50.02907,0.97820884,0.29041246,26.875009081682204,0.20173905173645226,1.2721139,pop
[123.046875],0.11126181,1290.5353863225416,1942.4182644428788,0.03955304880998452,-204.4956,128.42796,15.585082,35.250477,13.680232,0.27415156,25.516844635772017,0.03522937830999935,1.1787646,pop
[112.34714674],0.06740677,711.4921008026241,1059.3717419006632,0.03397182783475232,-376.05225,133.67056,46.492958,30.531437,19.71318,0.23589087,28.08186085987464,-0.034152665386802755,0.87703437,pop
[83.35433468],0.08842331,1650.3133315436107,2259.7049838643893,0.05889949267124613,-260.49072,107.16166,35.228565,13.141656,6.336203,0.25970554,24.030061614468732,0.13312227559808607,1.3027447,pop
[92.28515625],0.09519161,822.41465593254,1319.9032931710415,0.02886792823626161,-311.51306,121.0115,21.326338,28.988504,8.445416,0.27179578,26.789104594734876,-0.05371048961644202,0.8313477,pop
[112.34714674],0.093926094,1139.0287504324249,1544.081561030745,0.05416822876354489,-210.099,138.7626,-13.98966,78.36858,8.741536,0.27072066,27.13857654603027,0.010683984043048376,1.013153,pop
[89.10290948],0.17320064,1189.828007404736,1768.6181171477942,0.04493359072658669,-196.76599,139.9625,25.9418,27.412477,11.59837,0.2964564,25.675987595506797,0.09325119035225092,1.3584231,pop
[89.10290948],0.14821184,2035.0052706712552,2485.6287679691295,0.08044773727747678,-180.31659,87.31535,24.349415,30.891642,21.9995,0.4234182,24.092167799591778,0.11255481147756483,1.267893,pop
[161.49902344],0.060319066,1505.8834943901552,2019.3472703763568,0.05945164352747678,-298.07468,122.8377,22.758352,17.940445,19.05187,0.30356678,25.819497740832425,0.014935895974114625,1.4466766,pop
[95.703125],0.08310168,1695.6789320419266,1879.6935985271182,0.09112303175793343,-168.51154,119.26929,-29.015041,28.1895,-2.3961847,0.3226558,26.811351686167566,0.08469818431238382,1.0731695,pop
[172.265625],0.15412924,1543.48654829928,2312.4674153081746,0.04576616316756966,-191.5747,103.08542,42.993126,47.738117,25.345839,0.40316594,22.843894251135797,0.026625151125626568,1.2556514,pop
[103.359375],0.1792577,974.2174003421576,1663.5369362933359,0.02897941660216718,-232.59442,142.4096,32.178165,32.25565,26.619827,0.25648692,26.279442011584447,0.06635696095281116,1.1066004,pop
[103.359375],0.10655364,1366.6829484277368,1954.14433230305,0.045209099264705885,-257.4999,114.49083,20.435774,29.156855,10.870564,0.2344537,27.051763276460456,0.120168083118197,1.2076839,pop
[56.17357337],0.12916504,1864.8337480995833,2253.835955926117,0.06455894446594428,-156.7587,105.19215,9.811932,34.676437,11.182726,0.35859382,23.595435725230697,-0.0005277135495031736,1.6811004,pop
[112.34714674],0.042771276,1287.163458271798,1324.875652849875,0.06461903480553406,-373.07822,130.71603,0.5781165,-8.333493,-8.687613,0.20219092,27.203072479340612,0.044040353647417436,1.2029322,pop
[135.99917763],0.0926346,2187.305650546939,2420.8010041165753,0.08839137782991487,-164.3704,93.48038,0.20327853,18.302498,4.9319777,0.30845392,26.153735039485927,0.0904420936883163,1.2001653,pop
[89.10290948],0.06666923,1851.0099770504196,2142.371026292821,0.07023691466718267,-224.23157,104.38533,-4.85106,25.332596,1.2464122,0.37216166,21.655118675007355,0.015998375644898196,1.3813962,pop
[161.49902344],0.14104912,2119.663587683021,2710.440346912688,0.07573801518962849,-153.14703,87.15387,29.17221,26.636988,18.528202,0.3459286,23.49492116525729,-0.007167369986841392,1.2832029,pop
[99.38401442],0.08535065,1316.3398293673456,1890.0321073853656,0.04587538397349071,-241.82135,120.89457,20.596933,38.59481,15.937833,0.33356234,27.277426014861497,0.019912963852892242,1.2154169,pop
[92.28515625],0.101998016,1157.719199587514,1904.9606407558233,0.03198846870162539,-267.11313,128.46771,27.008623,28.33324,18.78234,0.2842465,26.941774063351144,-0.03438327598198222,1.3159461,pop
